id_commune,code_insee,code_postal,latitude,longitude,nom_commune,id_departement
328,71543,71700,46.5651726015,4.90012429206,TOURNUS,57
329,29031,29360,47.7943407144,-3.56681364982,CLOHARS CARNOET,22
330,61464,61500,48.6048296774,0.169026415284,SEES,45
331,35093,35800,48.6241805945,-2.0619828606,DINARD,40
332,60157,60600,49.3777168975,2.40891709196,CLERMONT DE L OISE,47
333,58194,58000,46.9881194908,3.15689130958,NEVERS,73
334,30140,30460,44.0428979358,3.85182045128,LASALLE,48
335,35360,35500,48.1140815063,-1.19370720718,VITRE,40
336,91103,91220,48.6025113399,2.3021623232,BRETIGNY SUR ORGE,30
337,17197,17500,45.4419827405,-0.427614839205,JONZAC,85
338,26362,26000,44.9229811667,4.91444013136,VALENCE,19
339,19272,19000,45.2731516999,1.76313875655,TULLE,75
340,49307,49800,47.4219645317,-0.319673646947,ANDARD,12
341,44077,44440,47.5092437538,-1.42943494948,JOUE SUR ERDRE,56
342,54157,54380,48.8340364411,6.05567802778,DIEULOUARD,44
343,25395,25660,47.2418571296,6.08660837587,MONTFAUCON,72
344,46118,46600,44.9899523314,1.46272754104,GIGNAC,25
345,45075,45380,47.8887063362,1.82847184827,LA CHAPELLE ST MESMIN,61
346,31091,31150,43.7271508931,1.40915818124,BRUGUIERES,0
347,81115,81270,43.4826602247,2.63557921234,LABASTIDE ROUAIROUX,14
348,5061,5000,44.5798600596,6.06486052138,GAP,33
349,79195,79250,46.9403172404,-0.596385417876,NUEIL LES AUBIERS,50
350,26114,26220,44.5310329912,5.06528375642,DIEULEFIT,19
351,52448,52100,48.6280100668,4.94923523578,ST DIZIER,66
352,24345,24140,44.9151488173,0.532361895474,QUEYSSAC,64
353,44055,44500,47.2909720179,-2.3538291745,LA BAULE,56
354,66017,66420,42.8127710984,3.02834125149,LE BARCARES,6
355,30028,30200,44.1622496736,4.62477380854,BAGNOLS SUR CEZE,48
356,78640,78140,48.783985823,2.19707485523,VELIZY VILLACOUBLAY,16
357,38053,38300,45.6022027954,5.27393762111,BOURGOIN JALLIEU,3
358,78146,78400,48.8965574645,2.15393458329,CHATOU,16
359,91363,91460,48.6463321888,2.20621393661,MARCOUSSIS,30
360,93055,93500,48.8983093876,2.40872147475,PANTIN,26
361,38563,38500,45.3791720843,5.58240310671,VOIRON,3
362,56061,56200,47.7728317091,-2.15651114837,LA GACILLY,32
363,94022,94600,48.764315118,2.41742518222,CHOISY LE ROI,69
364,67462,67600,48.2481136279,7.46224896454,SELESTAT,52
365,59043,59270,50.7274252798,2.7379912081,BAILLEUL,18
366,83045,83570,43.4864185627,6.06826217623,CORRENS,74
367,85191,85000,46.6675261644,-1.4077954093,LA ROCHE SUR YON,11
368,88160,88000,48.1631202656,6.47989286928,EPINAL,94
369,7204,7320,45.0052980637,4.41285687419,ST AGREVE,42
370,44143,44400,47.1762338904,-1.54966399893,REZE,56
371,64102,64100,43.4922254016,-1.46607674358,BAYONNE,15
372,17306,17200,45.6346574238,-1.01791403375,ROYAN,85
373,91665,91620,48.6610194975,2.26503430984,LA VILLE DU BOIS,30
374,17300,17000,46.1620643972,-1.17465702836,LA ROCHELLE,85
375,33417,33480,44.9726615806,-0.913525242529,STE HELENE,2
376,91132,91730,48.5167739657,2.21800082924,CHAMARANDE,30
377,12202,12000,44.3582426254,2.5672793892,RODEZ,81
378,89073,89350,47.7800283506,3.07775894136,CHAMPIGNELLES,27
379,18279,18100,47.2368836077,2.0790757049,VIERZON,60
380,24273,24480,44.8119248894,0.82474050426,MOLIERES,64
381,14333,14600,49.4129449727,0.237579361279,HONFLEUR,37
382,7145,7170,44.6192177092,4.46630461903,LUSSAS,42
383,24037,24100,44.8543751872,0.486529423457,BERGERAC,64
384,57338,57720,49.0782664216,7.35808063345,HOTTVILLER,91
385,71295,71310,46.7945134241,5.18412548455,MERVANS,57
386,73024,73260,45.4607199042,6.44362178612,LES AVANCHERS VALMOREL,31
387,85155,85000,46.7104764993,-1.46129661418,MOUILLERON LE CAPTIF,11
388,45142,45450,47.9326007256,2.16025043268,FAY AUX LOGES,61
389,78551,78100,48.9407041394,2.09870929375,ST GERMAIN EN LAYE,16
390,80685,80700,49.6936899931,2.78868757676,ROYE,21
391,66141,66380,42.7487012331,2.91497381059,PIA,6
392,24352,24600,45.2457883325,0.334782848632,RIBERAC,64
393,29027,29520,48.1889732859,-3.82126129764,CHATEAUNEUF DU FAOU,22
394,34179,34570,43.6095675101,3.73935842429,MURVIEL LES MONTPELLIER,7
395,33243,33500,44.9130767869,-0.234709332068,LIBOURNE,2
396,44103,44550,47.3232368527,-2.1467366036,MONTOIR DE BRETAGNE,56
397,34187,34390,43.540135455,2.91772316116,OLARGUES,7
398,10018,10130,48.0923181622,3.92346188322,AUXON,89
399,45203,45130,47.8397230739,1.69811579508,MEUNG SUR LOIRE,61
400,77335,77124,48.9719332783,2.83158634864,CHAUCONIN NEUFMONTIERS,80
401,62386,62160,50.4496814864,2.74513302656,GRENAY,43
402,74276,74440,46.1265071577,6.60770716363,TANINGES,36
403,14338,14510,49.2974071263,-0.0677562139709,HOULGATE,37
404,25332,25170,47.2443013496,5.81882619384,LAVERNAY,72
405,13005,13400,43.2934843764,5.56331273477,AUBAGNE,1
406,91471,91400,48.7004093953,2.18737051177,ORSAY,30
407,24096,24530,45.400469208,0.69507098451,CHAMPAGNAC DE BELAIR,64
408,34108,34110,43.4482458873,3.74923522416,FRONTIGNAN,7
409,84091,84420,44.1774697051,4.76585289056,PIOLENC,41
410,40197,40110,44.0410936254,-0.888623636398,MORCENX,38
411,48080,48300,44.7237405653,3.83363110341,LANGOGNE,93
412,33016,33240,44.948000841,-0.426140042682,ASQUES,2
413,26064,26120,44.9082255842,5.00743034189,CHABEUIL,19
414,31149,31770,43.611551508,1.32700218407,COLOMIERS,0
415,34344,34280,43.5685394142,4.0758328467,LA GRANDE MOTTE,7
416,59606,59300,50.3588666163,3.51567664819,VALENCIENNES,18
417,40201,40250,43.7412885635,-0.752690282166,MUGRON,38
418,48061,48400,44.3162079295,3.58273527435,FLORAC TROIS RIVIÈRES,93
419,48095,48000,44.5294508592,3.48086881176,MENDE,93
420,17077,17270,45.1273503043,-0.207698631448,CERCOUX,85
421,18145,18510,47.241732115,2.49021091816,MENETOU SALON,60
422,14437,14120,49.1693649378,-0.310691187417,MONDEVILLE,37
423,72059,72430,47.9198250308,-0.154140183084,CHANTENAY VILLEDIEU,65
424,14762,14500,48.8512498219,-0.889601911342,VIRE NORMANDIE,37
425,94080,94300,48.8473732045,2.43798650741,VINCENNES,69
426,97311,97320,4.96474398632,-53.9832113662,ST LAURENT DU MARONI,95
427,67150,67117,48.6105637831,7.55789773047,FURDENHEIM,52
428,40192,40000,43.899361404,-0.490722577455,MONT DE MARSAN,38
429,4070,4000,44.0908723554,6.23590323452,DIGNE LES BAINS,88
430,79057,79170,46.1418337503,-0.218953610699,BRIOUX SUR BOUTONNE,50
431,19042,19330,45.3124205901,1.6226623783,CHANTEIX,75
432,41269,41100,47.8013026692,1.06106057175,VENDOME,92
433,95205,95440,49.0260643173,2.38485695599,ECOUEN,55
434,37022,37420,47.1939476684,0.186243013287,BEAUMONT EN VERON,35
435,95500,95300,49.0513737853,2.09487928948,PONTOISE,55
436,24026,24330,45.1789592433,0.820956969026,BASSILLAC,64
437,13103,13300,43.6462885238,5.06814649576,SALON DE PROVENCE,1
438,68154,68110,47.7734992,7.36011136903,ILLZACH,70
439,22362,22220,48.7850465816,-3.23178776538,TREGUIER,5
440,38130,38260,45.3834360946,5.26068376928,LA COTE ST ANDRE,3
441,97411,97400,-20.9329708192,55.446867167,ST DENIS,96
442,97209,97234,14.6411114389,-61.0691889244,FORT DE FRANCE,97
443,57666,57180,49.3465483422,6.13220160083,TERVILLE,91
444,35145,35660,47.733471612,-1.87194975237,LANGON,40
445,94073,94320,48.7607841928,2.38537729524,THAIS,69
446,54581,54800,49.1209779475,5.87272709272,VILLE SUR YRON,44
447,34209,34420,43.301736727,3.3476310741,PORTIRAGNES,7
448,85025,85600,46.9451858636,-1.1916392484,LA BOISSIERE DE MONTAIGU,11
449,91587,91160,48.6850264714,2.26634749221,SAULX LES CHARTREUX,30
450,34343,34380,43.7367573026,3.69220324597,VIOLS LE FORT,7
451,63040,63160,45.7251184657,3.32304115809,BILLOM,49
452,44215,44120,47.1603732625,-1.47052291749,VERTOU,56
453,36143,36400,46.6401357121,1.95677952761,NOHANT VIC,71
454,2408,2000,49.5679724897,3.62089561902,LAON,67
455,3102,3290,46.5305895294,3.67644076991,DOMPIERRE SUR BESBRE,51
456,62108,62600,50.4141574341,1.58229663833,BERCK,43
457,51391,51140,49.2724383199,3.88749263388,MUIZON,77
458,71137,71250,46.4303628582,4.67033276327,CLUNY,57
459,77034,77720,48.5601991238,2.79501080828,BLANDY LES TOURS,80
460,57511,57140,49.179562869,6.11099249211,NORROY LE VENEUR,91
461,16015,16000,45.6472585146,0.14514490683,ANGOULEME,86
462,83139,83690,43.5935800875,6.310682972,TOURTOUR,74
463,17380,17420,45.6579754062,-1.10115118709,ST PALAIS SUR MER,85
464,34003,34300,43.309129116,3.48447903133,AGDE,7
465,1007,1500,46.0055913782,5.35760660735,AMBRONAY,9
466,65009,65150,43.0760669312,0.464444450073,ANERES,34
467,93029,93700,48.9234246259,2.44492688692,DRANCY,26
468,63003,63600,45.5557839461,3.75625356567,AMBERT,49
469,64122,64200,43.4695847227,-1.55309857519,BIARRITZ,15
470,49200,49770,47.5607664036,-0.683468497352,LONGUENEE EN ANJOU,12
471,85290,85210,46.5433098199,-1.00699777534,THIRÉ,11
472,60414,60160,49.2632645948,2.43135724334,MONTATAIRE,47
473,95039,95430,49.0803858577,2.15488070885,AUVERS SUR OISE,55
474,56009,56360,47.313014109,-3.1920046614,BANGOR,32
475,83132,83210,43.1784166306,6.01726722545,SOLLIES VILLE,74
476,87011,87300,46.1049122554,1.04116467219,BELLAC,90
477,84089,84120,43.6872357464,5.52052480281,PERTUIS,41
478,22008,22100,48.4144897659,-2.09704568121,BOBITAL,5
479,66025,66760,42.4379971277,1.96090815348,BOURG MADAME,6
480,22166,22710,48.816014407,-3.30224745841,PENVENAN,5
481,5153,5260,44.6888900905,6.16982010891,ST MICHEL DE CHAILLOL,33
482,41034,41250,47.6160275858,1.54153082337,CHAMBORD,92
483,29046,29100,48.0806526556,-4.32784220122,DOUARNENEZ,22
484,73054,73700,45.6647980545,6.76637903907,BOURG ST MAURICE,31
485,16106,16500,46.0191386034,0.658522279035,CONFOLENS,86
486,85076,85610,47.0602388146,-1.25289811103,CUGAND,11
487,31157,31270,43.5449211242,1.34286223759,CUGNAUX,0
488,31022,31140,43.6713968117,1.42370910767,AUCAMVILLE,0
489,92062,92800,48.8837094969,2.23834178314,PUTEAUX,62
490,97128,97180,16.2572300868,-61.3874730054,STE ANNE,98
491,34336,34500,43.3172489997,3.28958494349,VILLENEUVE LES BEZIERS,7
492,2381,2500,49.9426458618,4.10483732841,HIRSON,67
493,47074,47180,44.5203730714,0.068285349184,COUTHURES SUR GARONNE,23
494,80001,80100,50.1083582944,1.83209170207,ABBEVILLE,21
495,78073,78390,48.8044185716,2.01911294303,BOIS D ARCY,16
496,38191,38750,45.0969425761,6.08474810987,HUEZ,3
497,30085,30210,43.9490522277,4.47176606244,COLLIAS,48
498,22168,22700,48.8094393417,-3.46769227891,PERROS GUIREC,5
499,43048,43160,45.3187166909,3.69286458356,LA CHAISE DIEU,39
500,58145,58140,47.2894645643,3.82491613793,LORMES,73
501,3185,3100,46.3385883496,2.60390499777,MONTLUCON,51
502,62160,62200,50.7271332663,1.60756334802,BOULOGNE SUR MER,43
503,36088,36100,46.9489390293,2.00053790133,ISSOUDUN,71
504,29109,29840,48.5343990673,-4.72936031932,LANDUNVEZ,22
505,17224,17160,45.8637317103,-0.314996278369,MATHA,85
506,25380,25370,46.7648830862,6.35324497812,METABIEF,72
507,40005,40320,43.6059261585,-0.44174435794,ARBOUCAVE,38
508,1427,1600,45.940671655,4.7714415007,TREVOUX,9
509,22119,22420,48.6072769742,-3.52795086821,LANVELLEC,5
510,77186,77300,48.4066856508,2.68031396389,FONTAINEBLEAU,80
511,13021,13620,43.3427663021,5.15373765817,CARRY LE ROUET,1
512,29155,29242,48.4601042319,-5.08534533544,OUESSANT,22
513,16225,16310,45.7738787675,0.551136998408,MONTEMBOEUF,86
514,45338,45700,47.9830187489,2.70512428321,VILLEMANDEUR,61
515,92071,92330,48.776816369,2.29529414514,SCEAUX,62
516,59009,59491,50.6324372393,3.1535257221,VILLENEUVE D ASCQ,18
517,94041,94200,48.8128063812,2.38778023612,IVRY SUR SEINE,69
518,13056,13117,43.3798920489,5.04945402314,MARTIGUES,1
519,24291,24290,45.0627368774,1.15422675286,MONTIGNAC,64
520,68269,68150,48.2065139236,7.28672468283,RIBEAUVILLE,70
521,2684,2830,49.9259700696,4.15288229364,ST MICHEL,67
522,77123,77290,48.9892298685,2.6561103822,COMPANS,80
524,6083,6500,43.7908233727,7.49365612374,MENTON,20
525,83129,83140,43.086818602,5.82924464931,SIX FOURS LES PLAGES,74
526,2B043,20222,42.7792996993,9.45029993821,BRANDO,46
527,39478,39200,46.408600398,5.87556247635,ST CLAUDE,59
528,94073,94320,48.7607841928,2.38537729524,THIAIS,69
529,84031,84200,44.0593802565,5.06134844776,CARPENTRAS,41
530,83088,83136,43.2945310996,6.02592739077,NEOULES,74
531,63255,63340,45.4846982805,3.28374300124,NONETTE ORSONNETTE,49
533,94033,94120,48.8511046382,2.47395409774,FONTENAY SOUS BOIS,69
534,77359,77930,48.479730606,2.55038052003,PERTHES,80
535,85240,85590,46.9248120291,-0.914182961099,ST MALO DU BOIS,11
536,81217,81140,43.9765161784,1.70709054548,PUYCELSI,14
537,83055,83440,43.6103345822,6.67843279926,FAYENCE,74
538,83101,83350,43.2186126186,6.63754734174,RAMATUELLE,74
539,84099,84440,43.8519678718,5.11008684319,ROBION,41
540,46240,46500,44.8148525753,1.62220346544,ROCAMADOUR,25
541,72264,72300,47.8378265007,-0.354705885665,SABLE SUR SARTHE,65
542,46251,46400,44.8531827667,1.89258045388,ST CERE,25
543,45315,45600,47.7526229305,2.35647713689,SULLY SUR LOIRE,61
544,73093,73210,45.6105383975,6.66721481397,LA COTE D AIME,31
545,34157,34140,43.4292981138,3.57774572973,MEZE,7
546,46102,46100,44.6055314625,2.02540303775,FIGEAC,25
547,85163,85330,47.0086655085,-2.26243620205,NOIRMOUTIER EN L ILE,11
548,45234,45100,47.8828634214,1.91610357477,ORLEANS,61
549,44132,44380,47.2615791665,-2.31415650821,PORNICHET,56
550,36006,36200,46.5787862593,1.4926283101,ARGENTON SUR CREUSE,71
551,19059,19350,45.3604032352,1.33771562463,CONCEZE,75
552,22046,22330,48.2937312654,-2.52246803693,ST GOUENO,5
553,33514,33780,45.493296382,-1.10918123147,SOULAC SUR MER,2
554,1160,1210,46.2519789243,6.10826403805,FERNEY VOLTAIRE,9
555,88346,88210,48.4194366522,6.99291726168,LA PETITE RAON,94
556,30339,30570,44.0875534961,3.61946476562,VALLERAUGUE,48
557,85008,85430,46.6028241769,-1.46743549114,AUBIGNY LES CLOUZEAUX,11
558,22274,22630,48.3731003808,-2.01421441815,ST ANDRE DES EAUX,5
559,59178,59500,50.3823195335,3.09145683114,DOUAI,18
560,41220,41220,47.709174366,1.62466277515,ST LAURENT NOUAN,92
561,95352,95270,49.1151211125,2.44082640954,LUZARCHES,55
562,84003,84400,43.879393265,5.38921757843,APT,41
563,93006,93170,48.8690836308,2.42274096688,BAGNOLET,26
564,33165,33370,44.819815277,-0.439992385579,FARGUES ST HILAIRE,2
565,31042,31110,42.736147731,0.626640395614,LUCHON,0
566,17434,17700,46.1044773827,-0.753715269757,SURGERES,85
567,29039,29900,47.8966260003,-3.90716871821,CONCARNEAU,22
568,60159,60200,49.3990601478,2.85317249363,COMPIEGNE,47
569,55272,55800,48.8425240872,5.04206568758,LAIMONT,53
570,33262,33460,45.004972156,-0.612661871132,MACAU,2
571,83118,83700,43.4574625431,6.84734210398,ST RAPHAEL,74
572,37231,37370,47.5816905056,0.466637692187,ST PATERNE RACAN,35
573,86165,86500,46.4263978846,0.895458347632,MONTMORILLON,10
574,53250,53540,47.9663369335,-1.04358876565,ST POIX,17
575,83072,83510,43.4814630298,6.35892744946,LORGUES,74
576,47238,47340,44.1868209409,0.516380488388,ST ANTOINE DE FICALBA,23
577,25388,25200,47.5155169816,6.79148147353,MONTBELIARD,72
578,37204,37360,47.5311263676,0.647449146554,ROUZIERS DE TOURAINE,35
579,31026,31460,43.519408834,1.82440314638,AURIAC SUR VENDINELLE,0
580,92073,92150,48.8698479132,2.21965517625,SURESNES,62
581,84081,84310,43.9337788848,4.90875878315,MORIERES LES AVIGNON,41
582,82112,82200,44.1262518079,1.09834758014,MOISSAC,99
583,62604,62152,50.6171328385,1.61729338887,HARDELOT,43
584,92014,92340,48.7799073627,2.31643010763,BOURG LA REINE,62
585,38548,38250,45.0600847837,5.54420891959,VILLARD DE LANS,3
586,1450,1800,45.932014998,5.22953071636,VILLIEU-LOYES-MOLLON,9
587,76217,76200,49.9222503951,1.08681168449,DIEPPE,24
588,63178,63500,45.5455577894,3.24499324643,ISSOIRE,49
589,77441,77920,48.4550515717,2.75291155262,SAMOIS SUR SEINE,80
590,48027,48190,44.5107452501,3.74294007436,LE BLEYMARD,93
591,77168,77620,48.1821285238,2.88437118271,EGREVILLE,80
592,29042,29160,48.2449715382,-4.49170347769,CROZON,22
593,22162,22500,48.7733386239,-3.05459397042,PAIMPOL,5
594,83130,83210,43.1907611248,6.06327697157,SOLLIES PONT,74
595,98813,98880,-21.70927,165.828366,LA FOA,100
596,98822,98822,-20.936331,165.330548,POINDIMIE,100
597,31483,31800,43.1199260811,0.726613564199,ST GAUDENS,0
598,92048,92190,48.8037275796,2.22696287829,MEUDON,62
599,94068,94100,48.7990677797,2.49386450452,ST MAUR DES FOSSES,69
600,57206,57290,49.2987006334,6.10649265804,FAMECK,91
601,69266,69100,45.7707704179,4.88845817426,VILLEURBANNE,8
602,2B136,20218,42.5804431828,9.16621069911,LAMA,46
603,38225,38880,45.1321769623,5.52869303726,AUTRANS MEAUDRE EN VERCORS,3
604,26324,26130,44.3482808478,4.75744934383,ST PAUL TROIS CHATEAUX,19
605,24520,24200,44.8983558068,1.2066486429,SARLAT,64
606,44049,44490,47.2922743449,-2.52277844422,LE CROISIC,56
607,54580,54190,49.4647155933,5.92643741054,VILLERUPT,44
609,40046,40600,44.409080109,-1.1773616947,BISCARROSSE,38
610,57463,57070,49.1081133279,6.1955245421,METZ,91
611,76305,76700,49.4860837457,0.221985693724,GONFREVILLE L ORCHER,24
612,87206,87190,46.1696846397,1.2141520992,VILLEFAVARD,90
613,67180,67500,48.8417047695,7.83010404968,HAGUENAU,52
614,50129,50100,49.633412156,-1.63390160204,CHERBOURG EN COTENTIN,54
615,31506,31650,43.5590787673,1.53513710649,ST ORENS DE GAMEVILLE,0
616,6084,6370,43.6185304023,6.96494426706,MOUANS SARTOUX,20
617,30202,30130,44.2526637065,4.63901945786,PONT ST ESPRIT,48
618,29024,29270,48.2687578823,-3.56626363851,CARHAIX PLOUGER,22
619,43135,43150,44.9345419113,4.00710354299,LE MONASTIER SUR GAZEILLE,39
620,49138,49250,47.4829167789,-0.174198642479,LES BOIS D ANJOU,12
621,30351,30400,43.9771673582,4.79466040665,VILLENEUVE LES AVIGNON,48
622,6123,6700,43.6859625772,7.18218791815,ST LAURENT DU VAR,20
623,53130,53000,48.0608565468,-0.766005687142,LAVAL,17
624,84035,84300,43.8508361826,5.03606300916,CAVAILLON,41
625,59273,59820,50.9975626638,2.14413046485,GRAVELINES,18
626,2789,2140,49.8351798708,3.92522602825,VERVINS,67
627,43268,43200,45.1393761299,4.13104937731,YSSINGEAUX,39
628,3236,3260,46.1959477042,3.42997700831,ST GERMAIN DES FOSSES,51
629,26235,26700,44.3606937732,4.68715113615,PIERRELATTE,19
630,35037,35310,48.044637167,-1.86571618785,BREAL SOUS MONTFORT,40
631,38288,38780,45.5646344835,5.03134323358,OYTIER ST OBLAS,3
632,30350,30120,43.9886565575,3.62522883405,LE VIGAN,48
633,79049,79300,46.8545755683,-0.479375922286,BRESSUIRE,50
634,76225,76190,49.6297955951,0.67254078576,ECRETTEVILLE LES BAONS,24
635,56121,56100,47.7500486947,-3.37823200917,LORIENT,32
636,70026,70100,47.4628603881,5.58172003346,ARC LES GRAY,87
637,10003,10190,48.1975745771,3.73632794113,AIX EN OTHE,89
638,49353,49800,47.451357179,-0.473458788346,TRELAZE,12
639,40279,40990,43.7464083139,-1.08127980711,ST PAUL LES DAX,38
640,77183,77260,48.9540164057,3.12762174384,LA FERTE SOUS JOUARRE,80
641,34270,34430,43.5716282319,3.83221847952,ST JEAN DE VEDAS,7
642,22266,22110,48.2215427736,-3.31179704668,ROSTRENEN,5
643,3036,3160,46.5836819113,3.05141625983,BOURBON L ARCHAMBAULT,51
644,51050,51210,48.8453830392,3.59711725011,BERGERES SOUS MONTMIRAIL,77
645,31232,31330,43.7640507757,1.28038974975,GRENADE,0
646,53004,53200,47.8051436119,-0.823338302617,AMPOIGNE,17
647,59392,59600,50.283630719,3.96328053037,MAUBEUGE,18
648,97602,97650,-12.7232292527,45.1181212208,BANDRABOUA,84
649,74200,74500,46.3921186949,6.60933233238,NEUVECELLE,36
650,67212,67810,48.5567634132,7.64425286816,HOLTZHEIM,52
651,33273,33127,44.8450267218,-0.795499117928,MARTIGNAS SUR JALLE,2
652,25462,25300,46.9119730882,6.38914602031,PONTARLIER,72
653,76305,76700,49.4860837457,0.221985693724,GONFREVILLEL ORCHER,24
654,40266,40170,44.0910922901,-1.24835443544,ST JULIEN EN BORN,38
655,70421,70170,47.692500452,6.03302774909,PORT SUR SAONE,87
656,88413,88100,48.2967093514,6.93809367547,ST DIE DES VOSGES,94
657,13050,13410,43.6615217681,5.25191446931,LAMBESC,1
658,12274,12360,43.8251925157,2.95288652879,SYLVANES,81
659,52331,52220,48.4874732749,4.78668890124,MONTIER EN DER,66
660,83069,83400,43.1018713534,6.18898508469,HYERES,74
661,65286,65100,43.1074297344,-0.0768069387932,LOURDES,34
662,15014,15000,44.9245233686,2.44162453828,AURILLAC,68
663,70550,70000,47.6320408648,6.1548458149,VESOUL,87
664,51108,51000,48.9640892125,4.37883539725,CHALONS EN CHAMPAGNE,77
665,89368,89520,47.6390792978,3.20437842755,ST SAUVEUR EN PUISAYE,27
666,41045,41150,47.4655792877,1.19931554619,CHAUMONT SUR LOIRE,92
667,88196,88400,48.0653057669,6.85912240068,GERARDMER,94
668,14047,14400,49.2776559195,-0.704625495378,BAYEUX,37
669,91377,91300,48.7277896426,2.27513131903,MASSY,30
670,78440,78130,48.9888041078,1.91363448925,LES MUREAUX,16
671,95199,95330,49.0296655684,2.32290103729,DOMONT,55
672,97306,97360,4.98285747902,-53.6480364932,MANA,95
673,73303,73400,45.7718876928,6.43266345275,VAL D ISERE,31
674,33039,33130,44.8016009051,-0.547755768448,BEGLES,2
675,48193,48400,44.2551348683,3.54353418299,VEBRON,93
676,27229,27000,49.02015421,1.14164412464,EVREUX,79
677,33318,33600,44.7915990521,-0.676303166277,PESSAC,2
678,98735,98714,-17.552056,-149.55886,PAPEETE,101
679,56069,56590,47.6372394221,-3.4644268016,GROIX,32
680,29158,29760,47.8121478804,-4.34003367039,PENMARCH,22
681,62765,62500,50.7679781717,2.26334881482,ST OMER,43
682,7010,7100,45.2460902392,4.65026947295,ANNONAY,42
683,74173,74120,45.8401573581,6.62348394015,MEGEVE,36
684,30341,30600,43.6258468531,4.30597093294,VAUVERT,48
685,77463,77810,48.4042073432,2.77997290314,THOMERY,80
686,3190,3000,46.5624641056,3.32662040221,MOULINS,51
687,2168,2400,49.0564070801,3.38160004843,CHATEAU THIERRY,67
688,7011,7530,44.7393183247,4.35517589387,ANTRAIGUES,42
689,38105,38850,45.4166318565,5.556774983,CHIRENS,3
690,56041,56480,48.1278326906,-3.0634223364,CLEGUEREC,32
691,44129,44160,47.433636363,-2.09556089039,PONTCHATEAU,56
692,21584,21210,47.2840306915,4.23192469784,SAULIEU,13
693,26125,26400,44.758262486,4.97623533568,EURRE,19
694,29124,29260,48.5801251196,-4.31293757639,LESNEVEN,22
695,13100,13210,43.7834249015,4.85366665286,ST REMY DE PROVENCE,1
696,49099,49300,47.0454402992,-0.877886189605,CHOLET,12
697,50099,50500,49.2963250601,-1.2559215726,CARENTAN LES MARAIS,54
698,56260,56000,47.6597493766,-2.75714329498,VANNES,32
699,79174,79500,46.2309583731,-0.147888712984,MELLE,50
700,16113,16400,45.6096373338,0.109121178707,LA COURONNE,86
701,2B043,20222,42.7792996993,9.45029993821,ERBALUNGA,46
702,37079,37150,47.3394574162,1.04082548728,CIVRAY DE TOURAINE,35
703,6079,6210,43.5380510468,6.91808936542,MANDELIEU LA NAPOULE,20
704,97204,97221,14.7110039815,-61.1647565483,CARBET,97
705,81145,81310,43.8974980421,1.78200143861,LISLE SUR TARN,14
706,77379,77160,48.5633093312,3.28756780085,PROVINS,80
707,56153,56361,47.5826411591,-2.33551260645,LE PALAIS,32
708,86139,86600,46.4377572057,0.114217790925,LUSIGNAN,10
709,89155,89290,47.7225909756,3.60249190307,ESCOLIVES STE CAMILLE,27
710,92077,92410,48.8215895592,2.17761311514,VILLE D AVRAY,62
711,5063,5320,45.0601102401,6.28406977587,LA GRAVE,33
712,74010,74960,45.8906432566,6.12551773598,ANNECY,36
713,97605,97670,-12.821522233,45.1132970298,CHICONI,84
714,74236,74170,45.8571864862,6.74016257718,ST GERVAIS LES BAINS,36
715,62498,62300,50.4374264148,2.82105851259,LENS,43
716,95428,95160,48.9918643363,2.32119797848,MONTMORENCY,55
717,70227,70310,47.8319641353,6.5834328372,FAUCOGNEY ET LA MER,87
718,7324,7300,45.0535734386,4.81493474284,TOURNON SUR RHONE,42
719,76212,76160,49.4445058359,1.15546994024,DARNETAL,24
720,94058,94170,48.8423952383,2.50406848573,LE PERREUX SUR MARNE,69
721,66037,66140,42.6841288047,3.01161744752,CANET EN ROUSSILLON,6
722,17140,17550,45.9096185439,-1.25750953748,DOLUS D OLERON,85
723,10387,10000,48.2967099637,4.07827967525,TROYES,89
724,14715,14360,49.3721246762,0.102123470052,TROUVILLE SUR MER,37
725,74250,74800,46.063686335,6.37244945345,ST PIERRE EN FAUCIGNY,36
726,91477,91120,48.7146765876,2.22881488083,PALAISEAU,30
727,2706,2200,49.3384597812,3.36210276584,SEPTMONTS,67
728,92002,92160,48.7503412602,2.2993268102,ANTONY,62
729,63047,63150,45.5796236201,2.7501805247,LA BOURBOULE,49
730,68332,68720,47.6548634844,7.26381080113,TAGOLSHEIM,70
731,80670,80540,49.8400277548,2.1143709231,REVELLES,21
732,55029,55000,48.7642280465,5.16346492169,BAR LE DUC,53
733,9122,9000,42.9658502274,1.61037495894,FOIX,102
734,14076,14550,49.2281536645,-0.304322423176,BLAINVILLE SUR ORNE,37
735,9261,9200,42.9752923045,1.15326595533,ST GIRONS,102
736,17299,17300,45.9432344536,-0.972356445692,ROCHEFORT,85
737,10289,10380,48.5851575322,3.98528853809,PLANCY L ABBAYE,89
738,56158,56890,47.6973490259,-2.83080852214,PLESCOP,32
739,22153,22510,48.3581980369,-2.63225581837,MONCONTOUR,5
740,6152,6560,43.628288325,7.02954476696,VALBONNE,20
741,17373,17220,46.1592023268,-0.967137851085,ST MEDARD D AUNIS,85
742,81271,81370,43.7589885163,1.68659997767,ST SULPICE LA POINTE,14
743,32410,32130,43.4935426323,0.934596447621,SAMATAN,83
744,13053,13370,43.7285832667,5.18297726548,MALLEMORT,1
745,87110,87520,45.9310728054,1.02303381376,ORADOUR SUR GLANE,90
